snapshot_ts,fetch_run_id,delivery_date,delivery_hour,marketTradePrice,published_status_completed,response_hash,source_endpoint
2026-05-31T12:45:35.466916+03:00,87f6e14c-e186-4122-8774-fb52c89e0097,2026-05-31T21:00:00+03:00,2026-05-31T21:00:00,4300.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T12:45:35.466916+03:00,87f6e14c-e186-4122-8774-fb52c89e0097,2026-05-31T22:00:00+03:00,2026-05-31T22:00:00,4300.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T12:45:35.466916+03:00,87f6e14c-e186-4122-8774-fb52c89e0097,2026-05-31T23:00:00+03:00,2026-05-31T23:00:00,1849.99,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T00:00:00+03:00,2026-05-31T00:00:00,349.99,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T01:00:00+03:00,2026-05-31T01:00:00,328.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T02:00:00+03:00,2026-05-31T02:00:00,315.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T03:00:00+03:00,2026-05-31T03:00:00,300.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T04:00:00+03:00,2026-05-31T04:00:00,250.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T05:00:00+03:00,2026-05-31T05:00:00,230.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T06:00:00+03:00,2026-05-31T06:00:00,30.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T07:00:00+03:00,2026-05-31T07:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T08:00:00+03:00,2026-05-31T08:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T09:00:00+03:00,2026-05-31T09:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T10:00:00+03:00,2026-05-31T10:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T11:00:00+03:00,2026-05-31T11:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T12:00:00+03:00,2026-05-31T12:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T13:00:00+03:00,2026-05-31T13:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T14:00:00+03:00,2026-05-31T14:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T15:00:00+03:00,2026-05-31T15:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T16:00:00+03:00,2026-05-31T16:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T17:00:00+03:00,2026-05-31T17:00:00,18.99,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T18:00:00+03:00,2026-05-31T18:00:00,249.99,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T19:00:00+03:00,2026-05-31T19:00:00,1274.99,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T20:00:00+03:00,2026-05-31T20:00:00,4300.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T21:00:00+03:00,2026-05-31T21:00:00,4300.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T22:00:00+03:00,2026-05-31T22:00:00,4300.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-05-31T23:00:00+03:00,2026-05-31T23:00:00,1849.99,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T00:00:00+03:00,2026-05-31T00:00:00,456.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T01:00:00+03:00,2026-05-31T01:00:00,350.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T02:00:00+03:00,2026-05-31T02:00:00,322.99,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T03:00:00+03:00,2026-05-31T03:00:00,340.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T04:00:00+03:00,2026-05-31T04:00:00,349.68,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T05:00:00+03:00,2026-05-31T05:00:00,327.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T06:00:00+03:00,2026-05-31T06:00:00,200.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T07:00:00+03:00,2026-05-31T07:00:00,169.9,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T08:00:00+03:00,2026-05-31T08:00:00,169.01,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T09:00:00+03:00,2026-05-31T09:00:00,45.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T10:00:00+03:00,2026-05-31T10:00:00,0.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T11:00:00+03:00,2026-05-31T11:00:00,55.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T12:00:00+03:00,2026-05-31T12:00:00,0.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T13:00:00+03:00,2026-05-31T13:00:00,60.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T14:00:00+03:00,2026-05-31T14:00:00,171.01,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T15:00:00+03:00,2026-05-31T15:00:00,199.99,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T16:00:00+03:00,2026-05-31T16:00:00,343.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T17:00:00+03:00,2026-05-31T17:00:00,1500.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T18:00:00+03:00,2026-05-31T18:00:00,4300.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T19:00:00+03:00,2026-05-31T19:00:00,4400.01,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T20:00:00+03:00,2026-05-31T20:00:00,4500.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T21:00:00+03:00,2026-05-31T21:00:00,4300.01,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T22:00:00+03:00,2026-05-31T22:00:00,4099.99,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T16:15:41.220742+03:00,b8fd745e-7001-409f-b7b0-2f86eee4a4be,2026-06-01T23:00:00+03:00,2026-05-31T23:00:00,4500.0,False,ec1a51239e610bcc5fe61639c532b40c857b20b202eaaadae51d6b9e29762cfc,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T00:00:00+03:00,2026-05-31T00:00:00,349.99,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T01:00:00+03:00,2026-05-31T01:00:00,328.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T02:00:00+03:00,2026-05-31T02:00:00,315.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T03:00:00+03:00,2026-05-31T03:00:00,300.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T04:00:00+03:00,2026-05-31T04:00:00,250.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T05:00:00+03:00,2026-05-31T05:00:00,230.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T06:00:00+03:00,2026-05-31T06:00:00,30.01,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T07:00:00+03:00,2026-05-31T07:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T08:00:00+03:00,2026-05-31T08:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T09:00:00+03:00,2026-05-31T09:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
2026-05-31T18:12:37.540586+03:00,0ad3a8f2-c1da-4de7-9e60-666c2468d9b1,2026-05-31T10:00:00+03:00,2026-05-31T10:00:00,0.0,False,7277b2493a2f12727c039fef67d7cfac0f60b723ab1d08f620ebca94c441dcb0,https://seffaflik.epias.com.tr/electricity-service/v1/markets/dam/data/interim-mcp
